,Unnamed: 0,song,songcode,artist,danceability,energy,acousticness
11753,11753,Rags2Riches (feat. ATR Son Son),1ENdcyhqdylaLsPVgB83qq,Rod Wave,0.904,0.252,0.294
11754,11754,Costa Rica (feat. The Kid LAROI) - Remix,3tdjTdCCgKtwacsICCtPZZ,Bankrol Hayden,0.89,0.53,0.165
11755,11755,Heather,4xqrdfXkTW4T0RauPLv3WA,Conan Gray,0.357,0.425,0.584
11756,11756,Mariposa,4ja2gzrNh9VNigzoXfmbwD,Peach Tree Rascals,0.676,0.525,0.617
11757,11757,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",7lUdbnz7wsv3C9zzf4WHl9,"Feid, J Balvin, Justin Quiles",0.793,0.737,0.0765
11758,11758,Flexin',0hwEhPxCBLKiqeBMZavGAv,"Lit Killah, Bizarrap",0.84,0.488,0.191
11759,11759,#Ysya2020 Vol. 1 - Una de Dos,7nFta4LZyL0MTDDqbjiQW2,"YSY A, CLUB HATS",0.671,0.806,0.242
11760,11760,24,2KYqHEGZhYxbB0w3O9p9L9,"Duki, Kidd Keo, Juicy J",0.765,0.629,0.07
11761,11761,Mami Lo Siento,3QI0dCmyNujFycD1le2zk4,KHEA,0.904,0.527,0.105
11762,11762,Dime Cuantas Veces (Remix) [feat. Justin Quiles],4MWb6mltydQn84NrTm7Gpl,"Micro TDH, Rels B, Lenny Tavárez",0.911,0.632,0.201
11763,11763,Desce Pro Play (PA PA PA),4zGtfOglDBfVUypabBwIjQ,"Mc Zaac, Anitta, Tyga",0.935,0.71,0.0769
11764,11764,Comprei um Lança,12v6LfkX9YIR3uLefIAAYZ,Mc Jacaré,0.652,0.723,0.238
11765,11765,Investe Em Mim,15k1TDabqSEmyXOwMq9RM7,Jonas Esticado,0.632,0.953,0.317
11766,11766,JBL,6THoM5F4gvHguHHyLfxGjU,"Solange Almeida, Márcia Fellipe",0.777,0.856,0.281
11767,11767,Tantão assim - Ao vivo,3BQcRwHRHc2iZEmW0IxQZ5,Day e Lara,0.687,0.577,0.255
11768,11768,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,0dZpw3h6KZhcHec61qwevZ,Conkarah,0.824,0.854,0.016
11769,11769,Summer Time,7thHR3Kq23Djl0kED5GxEO,James Barker Band,0.508,0.896,0.0323
11770,11770,SAD - Imanbek xxx Remix,4x5ymi4akay9Fq5Xm1PW3E,"Rasster, Erin Bloomer",0.746,0.757,0.491
11771,11771,Algo Mágico,0zlnHTHiBQ68ZCAmTw5ozm,Rauw Alejandro,0.68,0.613,0.758
11772,11772,Illuminati,3OVMfEILPtNyvtvxBm1jqE,"Kiddtetoon, Diego Smith",0.863,0.545,0.0699
11773,11773,Ele Uve,13cGjndWM6OeicNbnIvHVd,Eladio Carrion,0.837,0.562,0.0548
11774,11774,Corona Freestyle,4BV47HiL3uTINsNMGG85aE,Eladio Carrion,0.62,0.51,0.354
11775,11775,Molly Con Henny 2,2fa5YZR4s1mUx2H2ZHMQdH,Eladio Carrion,0.796,0.551,0.0589
11776,11776,TQ Y YA,12wyXaasRGXrx181buhnP6,Danna Paola,0.615,0.618,0.105
11777,11777,Dime Pa Que,3qRv6M9TyPVTeeTSjXBj9C,"Natanael Cano, Lil Tecca",0.596,0.518,0.186
11778,11778,Yo Vengo De Barrio,00PVGsjnTVMQJQlxV4puoa,"Natanael Cano, RobGz, Ovi",0.762,0.667,0.286
11779,11779,Llame Pa Verte,3FSanXllfpD7nfdbSC6Vpr,Akim,0.745,0.673,0.196
11780,11780,For The Night (feat. Lil Baby & DaBaby),0PvFJmanyNQMseIFrU708S,Pop Smoke,0.823,0.586,0.114
11781,11781,The Woo (feat. 50 Cent & Roddy Ricch),1H7KnK26kc1YyellpbINEn,Pop Smoke,0.49,0.618,0.0221
11782,11782,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,Pop Smoke,0.688,0.647,0.00815
11783,11783,Aim For The Moon (feat. Quavo),6O7fPYTsb2mY0PiFt2ymDB,Pop Smoke,0.713,0.605,0.497
11784,11784,Make It Rain (feat. Rowdy Rebel),71d7LaAgPcNcUopu3OzmP7,Pop Smoke,0.5,0.767,0.162
11785,11785,Gangstas,1hg3RlqFZXJb5YgRoK9qmF,Pop Smoke,0.548,0.506,0.203
11786,11786,44 BullDog,7sjFIZ1g5QLJLGja3k592K,Pop Smoke,0.8,0.564,0.0287
11787,11787,Something Special,5kkaSMcf4BFlhRRICCKZb6,Pop Smoke,0.739,0.616,0.252
11788,11788,Creature (feat. Swae Lee),3eV2WT9YhfzkxbufnBF8wK,Pop Smoke,0.794,0.717,0.0511
11789,11789,Mood Swings (feat. Lil Tjay),5rZlwNFl01HqLWBQGryKSm,Pop Smoke,0.48,0.602,0.487
11790,11790,Yea Yea,0bjgQ24UZGwKikldIyEOgf,Pop Smoke,0.717,0.474,0.0509
11791,11791,What You Know Bout Love,1tkg4EHVoqnhR6iFEXb60y,Pop Smoke,0.709,0.548,0.65
11792,11792,Snitching (feat. Quavo & Future),2FhEj9lvEIaJihjFprRrGt,Pop Smoke,0.944,0.579,0.0381
11793,11793,Enjoy Yourself (feat. Karol G),3NWrHCwvyII4fTx05PN3IO,Pop Smoke,0.764,0.676,0.389
11794,11794,Bad Bitch From Tokyo (Intro),4OGIeHtYhRTJ8iW21UUyZW,Pop Smoke,0.645,0.64,0.395
11795,11795,Life's A Mess (feat. Halsey),1yHdZ9S6rBlNPH3LDNMy2P,Juice WRLD,0.636,0.448,0.335
11796,11796,West Coast Shit (feat. Tyga & Quavo),1JDhNQ0oOT7XpclZn3aQ8F,Pop Smoke,0.831,0.762,0.0885
11797,11797,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",4JB0EAT4BkLShTyTt50FmO,Ty Dolla $ign,0.813,0.615,0.061
11798,11798,Flood My Wrist (feat. Lil Uzi Vert),5Tj4faD9lGyMw8ZatUYR6G,"A Boogie Wit da Hoodie, Don Q",0.904,0.672,0.00382
11799,11799,Tunnel Vision (Outro),2SxR5RitJdsG6wINvJLBSD,Pop Smoke,0.718,0.66,0.363
11800,11800,Diana (feat. King Combs),4Tc9PHEoeP17PQj3OOKXPu,Pop Smoke,0.794,0.792,0.22
11801,11801,You'll Be Back,6OG1S805gIrH5nAQbEOPY3,"Jonathan Groff, Original Broadway Cast of Hamilton",0.607,0.466,0.39
11802,11802,Satisfied,3dP0pLbg9OfVwssDjp9aT0,"Renée Elise Goldsberry, Original Broadway Cast of Hamilton",0.707,0.593,0.287
11803,11803,Alexander Hamilton,4TTV7EcfroSLWzXRY6gLv6,"Leslie Odom Jr., Anthony Ramos, Daveed Diggs, Okieriete Onaodowan, Lin-Manuel Miranda, Phillipa Soo, Original Broadway Cast of Hamilton",0.609,0.435,0.522
11804,11804,Helpless,54Sc7mZQ1RM03STpk4SfaA,"Phillipa Soo, Original Broadway Cast of Hamilton",0.688,0.491,0.334
11805,11805,My Shot,4cxvludVmQxryrnx1m9FqL,"Lin-Manuel Miranda, Anthony Ramos, Daveed Diggs, Okieriete Onaodowan, Leslie Odom Jr., Original Broadway Cast of Hamilton",0.698,0.649,0.15
11806,11806,The Schuyler Sisters,71X7bPDljJHrmEGYCe7kQ8,"Renée Elise Goldsberry, Phillipa Soo, Jasmine Cephas-Jones, Leslie Odom Jr., Original Broadway Cast of Hamilton",0.74,0.727,0.187
11807,11807,Tennessee Whiskey,3fqwjXwUGN6vbzIwvyFMhx,Chris Stapleton,0.392,0.37,0.205
11808,11808,Wait for It,7EqpEBPOohgk7NnKvBGFWo,"Leslie Odom Jr., Original Broadway Cast of Hamilton",0.543,0.473,0.124
11809,11809,"Zaramay: Bzrp Music Sessions, Vol. 31",2PKb7tFxkwMoS7Y6muOTAR,"Bizarrap, ZARAMAY",0.816,0.414,0.392
11810,11810,Tú Me Lo Haces Fácil,4uHDcZYy7kQxNY0IzxDy7w,Maria Becerra,0.893,0.341,0.324
11811,11811,Basura,0cYBYOIh4MBfqKTJLW7l7B,"C.R.O, Duki, NEGRO DUB",0.874,0.645,0.347
11812,11812,Dónde Estás (with Piso 21) - Remix,7z0cli6eF13Ew8ARrDgGHJ,KHEA,0.561,0.648,0.611
11813,11813,Los Consejos,17A6MT3U1YKYsYpn3tOEpA,Greeicy,0.703,0.534,0.17
11814,11814,YAYA,6EfBMJQwe2xLgldra6DaYp,6ix9ine,0.672,0.733,0.00289
11815,11815,Mentira - Ao Vivo,3oe0vGmQxem3DcarYMuzu1,Felipe Araújo,0.543,0.756,0.447
11816,11816,"Rave do Papa - Deluxe (feat. Mc Rennan, MC Bruna Alves, MC BN & MC Rick) - Remix",59CnMc5PR9GdDFEVOpHSg9,"Dj W-Beatz, Ventura",0.804,0.896,0.504
11817,11817,Cobra Venenosa (feat. DJ Will22),15kdyHRNcHSCTRjvHvmqrs,LUDMILLA,0.823,0.679,0.0311
11818,11818,Xereca de Mel,3csAhPJlNeCDnvuTdT8RQw,"Shevchenko e Elloco, MC Mari, MC 10G",0.852,0.904,0.143
11819,11819,Qual é a do amor (feat. Atitude 67) - Ao vivo,3rfPuNpqMHQKXIPoEF5iFB,João Gustavo e Murilo,0.468,0.656,0.381
11820,11820,Fatalmente / Separação / Temporal - Ao Vivo,0mpqoslgBvHcnbNZhK8wBO,Grupo Menos É Mais,0.595,0.874,0.459
11821,11821,Be Happy,0egBBvt6cfROuCHP5nBABx,Dixie,0.723,0.658,0.209
11822,11822,Convertible Burt - From Road To Fast 9 Mixtape,2AUdkFhVlngknqGHu30VJQ,"Tory Lanez, Kevin Gates",0.848,0.809,0.0586
11823,11823,Element,57BGVV6wcyhbn3hsjlqEZB,Pop Smoke,0.772,0.878,0.0301
11824,11824,Infiel - Remix,5Xe78U9cUwnWOuWbgYvAKZ,"Eix, Rauw Alejandro, Noriel, KEVVO, Brytiago, Jay Wheeler",0.793,0.66,0.346
11825,11825,Dime A Ve,0HMTIZ3iQ6QNjBaD9IE7ZZ,Jhay Cortez,0.773,0.753,0.122
11826,11826,Fixona,50ITehqoAuygfVlmG6FxO8,Harry Nach,0.869,0.76,0.432
11827,11827,Illuminati,6aKV6o1hZR6J1ajKqhlxnT,"Kiddtetoon, Diego Smith",0.863,0.545,0.0696
11828,11828,A Correr los Lakers (Remix),29KkQi7wKF6IdOjwU8infb,"El Alfa, Nicky Jam, Ozuna, Arcangel, Secreto ""El Famoso Biberon""",0.753,0.691,0.106
11829,11829,Ella,6NFlEQvg4h41e08fj70zxd,Pitizion,0.798,0.876,0.525
11830,11830,"Coño (with Puri, Bulin 47, El Bloonel, Bulova, Quimico Ultra Mega & El Tonto) - Remix",01RS0CVZSmL5tZrESa3mJa,Ceky Viciny,0.911,0.737,0.172
11831,11831,Coño (with Puri & El Bloonel),6Af0ZwUZt9ghj5Nw99XroS,Ceky Viciny,0.871,0.695,0.0932
11832,11832,Desahogo (feat. Carla Morrison),71oz9Wgbrm873aMlVBrDKR,Nicky Jam,0.752,0.529,0.31
11833,11833,Come & Go (with Marshmello),7y7w4tl4MaRC2UMEj1mPtr,Juice WRLD,0.625,0.814,0.0172
11834,11834,Wishing Well,6o3QUC5oAE4g6WxRIFcZtb,Juice WRLD,0.65,0.613,0.00336
11835,11835,Conversations,2fZTS0VboxRpF0FdfY7E5P,Juice WRLD,0.747,0.622,0.176
11836,11836,Life's A Mess (feat. Halsey),4h5N4KyWZMtpeH9vhXSXjd,Juice WRLD,0.63,0.446,0.337
11837,11837,Hate The Other Side (with Marshmello & The Kid Laroi),66FgjA5ZQJJuypFG1bc8se,"Juice WRLD, Polo G",0.701,0.65,0.291
11838,11838,Righteous,615vw74T1NebV8pKoutm2J,Juice WRLD,0.706,0.625,0.0417
11839,11839,Blood On My Jeans,3MmCFghNjzZMn3HKqbVizn,Juice WRLD,0.868,0.55,0.183
11840,11840,Titanic,1QoG0Yqz1onMsdbOibZVke,Juice WRLD,0.568,0.545,0.168
11841,11841,Bad Energy,0JoWBcL61YWLXM5vW0YTHO,Juice WRLD,0.654,0.452,0.17
11842,11842,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,Juice WRLD,0.66,0.76,0.291
11843,11843,Party Girl (Remix),0XkmeG97T4mtYlWRJcrxec,"StaySolidRocky, Lil Uzi Vert",0.752,0.375,0.533
11844,11844,Stay High,1AnkdcHl86kEhDvhaKDuIe,Juice WRLD,0.745,0.5,0.439
11845,11845,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,Juice WRLD,0.707,0.67,0.0813
11846,11846,Up Up And Away,5lcIegmdblnWqT9nS9EhZj,Juice WRLD,0.661,0.665,0.538
11847,11847,Screw Juice,2XSO13Gyndo7MDdtYibIxO,Juice WRLD,0.595,0.528,0.082
11848,11848,I Want It,6RsRMf9e4KUyo3MecGffNL,Juice WRLD,0.288,0.638,0.133
11849,11849,Man Of The Year,1uA914Md6wsy9NDryyBypH,Juice WRLD,0.621,0.695,0.00584
11850,11850,Can't Die,6DuHcOuuGWXNvF3uocsrBa,Juice WRLD,0.652,0.671,0.0222
11851,11851,The Adventures of Moon Man & Slim Shady (with Eminem),38iBrrbbXyWaSPkmuDNgjZ,Kid Cudi,0.88,0.787,0.226
11852,11852,Anxiety - Intro,0YevRlTDW9tyIwViCyke8Q,Juice WRLD,0.307,0.528,0.972
11853,11853,Juice WRLD Speaks From Heaven - Outro,2GriTXl7gRSBv1A2IGZtnL,Juice WRLD,0.396,0.373,0.991
11854,11854,"The Man, The Myth, The Legend - Interlude",0veNpTQFqfmTX0rsJmO2rO,Juice WRLD,0.667,0.447,0.916
11855,11855,Be Like That - feat. Swae Lee & Khalid,5f1joOtoMeyppIcJGZQvqJ,Kane Brown,0.727,0.626,0.0469
11856,11856,SWAG,2ap9kKsIEiWa4bzsjqACEx,YG,0.861,0.58,0.0188
11857,11857,Tap In,4Hpib09wXgD84w4uwTPnYD,Saweetie,0.954,0.696,0.00576
11858,11858,My Affection (with PARTYNEXTDOOR),2aSM4sbNN7cSmpYOG0sf46,Summer Walker,0.632,0.495,0.333
11859,11859,queen of broken hearts,1YaLBadQjS701ZLZRGjPMX,blackbear,0.716,0.711,0.00644
11860,11860,Die From A Broken Heart,3DA4SE262k6rdEtlHteNyq,Maddie & Tae,0.596,0.522,0.373
11861,11861,Gimme Love,7AoeZsOn7vyWUL6p8TEHf8,Joji,0.484,0.632,0.695
11862,11862,Tattoo - Remix with Camilo,4ZRrLHqzhGRXYj2qcB4s5S,Rauw Alejandro,0.848,0.637,0.0413
11863,11863,Tak Tiki Tak,7gwwt1IaAWwmB7af0AcuBM,Harry Nach,0.801,0.579,0.333
11864,11864,"Ay, DiOs Mío!",7x4ASXYEKfQBCewcZhK776,KAROL G,0.718,0.712,0.512
11865,11865,Ella Dice,5UKBbglwH7gZEkzfuWGn5J,"TINI, KHEA",0.838,0.751,0.221
11866,11866,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",1pqnQ41XbfKjaFu6M0eGJp,Tainy,0.76,0.658,0.162
11867,11867,Aquí Abajo,4FmVjrmM6DsBQMsGdc9PDa,Christian Nodal,0.639,0.443,0.297
11868,11868,Stay Gold,3Ys2PYl1wyPKQIwyqhP9cQ,BTS,0.723,0.634,0.0892
11869,11869,Me perdiste,1znPo0QYH2TeIBrOCSfrqI,Kim Loaiza,0.788,0.725,0.284
11870,11870,Poesia Acústica #9: Melhor Forma,2fmeSswdyVq4wcqhY41UHk,"Pineapple StormTv, L7NNON, Chris MC, Xamã, Lourena, César Mc, Djonga, Filipe Ret, Salve Malak",0.733,0.688,0.455
11871,11871,Quero Você do Jeito Que Quiser,51uXmhqGR76tT2UeKZyeN6,"Marília Mendonça, Maiara & Maraisa",0.698,0.604,0.501
11872,11872,Tócame (feat. Arcangel & De La Ghetto),4cno0k9jDEFpLAQyHNjqVx,Anitta,0.785,0.74,0.0205
11873,11873,Oh Juliana,4xWzZmX4K1yyrdtRfbUvjt,Niack,0.799,0.568,0.387
11874,11874,Smile,3DXdjHnePKnh6oXw2ZgGSl,Katy Perry,0.783,0.912,0.0238
11875,11875,Vai ficar querendo,6Cg3pkRtLI8ABfM936HtgB,"Mad Dogz, Lara Silva, Thiaguinho MT",0.721,0.596,0.128
11876,11876,POC POC,1IIoQ4SDLTA1I0KU5mHlgl,"Recayd Mob, Dfideliz, Derek, Jé Santiago, MC Igu",0.926,0.615,0.02
11877,11877,Cidade Inteira,7J3QMuDCSv56jRSiD9jFBF,"Eric Land, Xand Avião",0.57,0.907,0.609
11878,11878,Staccato,3DqFP5KDbNeOWLxiDJqJRk,Tory Lanez,0.713,0.661,0.00977
11879,11879,Dead End,7epk0ajqGGAPuvXE8BTjsO,"Lights, MYTH",0.526,0.74,0.0472
11880,11880,Don't Rush (feat. DaBaby),3AMxuq6id3YGB57eWeheZQ,Young T & Bugsey,0.959,0.508,0.144
11881,11881,you broke me first,45bE4HXI0AwGZXfZtMp8JR,Tate McRae,0.667,0.373,0.785
11882,11882,Cenicero,4JznxNAtycdgvzd4kv343C,"Javiielo, Jay Wheeler, Nekxum",0.64,0.823,0.478
11883,11883,Rico Rico,6CBag74VuMMNaI2SUnbhvN,"Moral Distraida, Denise Rosenthal, Los Vasquez",0.806,0.909,0.0671
11884,11884,Ella No Es Tuya,7vg79JZg1UZs4hVJ1ih3pC,Rochy RD,0.845,0.509,0.393
11885,11885,La Conet,4paqCBulJy7w1YKemyDxca,"Chimbala, Mozart La Para, El Mayor Clasico, Rochy RD",0.682,0.736,0.0432
11886,11886,Spanglish (with Myke Towers),6GlNseuKrVgGyieWH5jUIn,J.I the Prince of N.Y,0.85,0.546,0.24
11887,11887,El Envidioso,53PoPAD389bBE4ePYuT95g,Los Dos Carnales,0.719,0.577,0.416
11888,11888,Si Tu Te Atreves,5RL1L8aKizWilny9oVXSGh,"Tito Nieves, Daniela Darcourt",0.488,0.911,0.452
11889,11889,Que Somos,5FXARQTlf6UwUVuIS60Vn2,"Rauw Alejandro, Lyanno, Mathew",0.732,0.595,0.111
11890,11890,Él Soy Yo,2grjdrZ1wGyoykMgDbnnFW,Samuray,0.752,0.731,0.247
11891,11891,Te Extraño :(,5Lg7nUobqmANgJAnb8XHWo,Rombai,0.79,0.761,0.17
11892,11892,POPSTAR (feat. Drake),6EDO9iiTtwNv6waLwa1UUq,DJ Khaled,0.8,0.56,0.057
11893,11893,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,DJ Khaled,0.695,0.343,0.0743
11894,11894,Party Girl (Remix),1eIsyfDHoEbemSnQFsgyAv,"StaySolidRocky, Lil Uzi Vert",0.752,0.375,0.533
11895,11895,TELL ME WHY,27BBfeJZBFlZ60Sgx7iOgL,The Kid LAROI,0.6,0.723,0.109
11896,11896,Dame Tu Calor,4tKEWCeBSeiSJVB9ZURgUz,Eslabon Armado,0.461,0.528,0.479
11897,11897,What's Love Got to Do with It,3Be7CLdHZpyzsVijme39cW,"Kygo, Tina Turner",0.75,0.664,0.275
11898,11898,Said Sum,45npF3MKvCa1sO7s4y7qBf,Moneybagg Yo,0.929,0.667,0.0185
11899,11899,"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",5FmvaZGd6fulojSToozLRD,HIXTAPE,0.516,0.745,0.563
11900,11900,Funny,4FYbo4yQzu3hGkj2Ix4ucW,"Zedd, Jasmine Thompson",0.664,0.66,0.512
11901,11901,t h e . c l i m b . b a c k,0FlfN5cbUUpIHCRH8X1M44,J. Cole,0.61,0.569,0.0398
11902,11902,Bluebird,0kPeZAyIhIfeZNrtfjJGDB,Miranda Lambert,0.661,0.633,0.038
11903,11903,No Bailes Sola,1GNSWpe2SB30zYGbNTD96b,"Danna Paola, Sebastian Yatra",0.598,0.734,0.208
11904,11904,Anaranjado,5iw28wvyHgj4ppOu5AdcEU,"Jowell & Randy, J Balvin",0.763,0.58,0.0466
11905,11905,What Makes You Beautiful,4cluDES4hQEUhmXj6TXkSo,One Direction,0.726,0.787,0.009
11906,11906,Previa y Cachengue 31 - Remix,4jrJJ5cixI1URrM9pVGdBP,Fer Palacio,0.837,0.604,0.176
11907,11907,Relaciones,2TL9UACmry1qTiurBc2PjV,Lunay,0.683,0.787,0.425
11908,11908,Jangueox,5Zxq7UC7Iqv9pfZdq3rAcQ,Fer Palacio,0.826,0.933,0.0578
11909,11909,Querida,4VwbXijbE0bSA0HzTvsqzH,"Piso 21, Feid",0.758,0.844,0.0325
11910,11910,se essa vida fosse um filme,0hDphSo7vI7gCjEPpD6gu0,Giulia Be,0.505,0.544,0.726
11911,11911,Figurinha - Ao Vivo,187Pge0WmJNoS73kaIORSE,"Douglas & Vinicius, MC Bruninho",0.591,0.757,0.346
11912,11912,Já que me ensinou a beber,4aajF8YX6i8guXdLaW82eS,"Thiago Brava, Os Barões Da Pisadinha",0.665,0.904,0.415
11913,11913,E Nós Tem um Charme Que É da Hora,4koUrXFuoId1b6wrMF3laS,Mc Dricka,0.913,0.822,0.355
11914,11914,Reincidente,3XG1frltSxibGuYLPucxl8,Felipe Araújo,0.716,0.715,0.559
11915,11915,Mulher Cativante,0ItBgjbN1F82yX73rwTIg0,"MC Paulin da Capital, Mc Lipi",0.568,0.855,0.326
11916,11916,Only You Freestyle,4OENnoidV0h8gJV6bhrw7r,"Headie One, Drake",0.68,0.826,0.562
11917,11917,Hello (feat. A Boogie Wit da Hoodie),2r6OAV3WsYtXuXjvJ1lIDi,Pop Smoke,0.905,0.647,0.0187
11918,11918,Coño,5DV4ZSCqbFv74ui3ZhimXo,"Jason Derulo, Puri, Jhorrmountain",0.899,0.528,0.000554
11919,11919,Olvidando,1aF4xTEqWxzP20fGbUKPir,"Brytiago, Darell",0.767,0.672,0.12
11920,11920,Te Falle - Remix,2OsSIT3HBB2oduXSP61lsu,"Brytiago, Dalex, Lenny Tavárez",0.804,0.571,0.192
11921,11921,Más De Ti,6qupqtadthQ2OtL376blXp,"Gotay ""El Autentiko"", Ozuna, Wisin",0.758,0.8,0.0714
11922,11922,Quizás,7xiZayz1eFWnzLPztL80VQ,"Brytiago, Ozuna, Lunay",0.723,0.741,0.271
11923,11923,Norty,41WenSWfGMM2moyuFtKwAK,"Harry Nach, Young Kieff",0.766,0.567,0.323
11924,11924,Sin Tabú,7xJeg4TFZBwoK63G98YRaA,"Nakary, Zion, Noriel, Justin Quiles, Dalex, KEVVO",0.721,0.784,0.0813
11925,11925,Gracias A Ti,6si8DH4KS3qLuC1JEIyCBv,"Yeison Jimenez, Silvestre Dangond",0.802,0.805,0.12
11926,11926,Roses - Imanbek Remix [Latino Gang],2zJ2jLVDrl1tfMZkR89j4k,"SAINt JHN, J Balvin",0.802,0.778,0.0825
11927,11927,Eto No Se Sabe Donde Vayas A Parar,46Ii3D5jp8tFRvLXajPrcP,Bulin 47,0.929,0.881,0.0748
11928,11928,Aficia de un Chuky - Remix,5hs4pAUNlnTTYxtgem6GLK,"Nino Freestyle, La Perversa, La Insuperable, Secreto ""El Famoso Biberon""",0.791,0.692,0.158
11929,11929,Aficia De Un Chuky,3OOj8RSzHnZFtom9GtGYz6,"Nino Freestyle, La Perversa",0.791,0.625,0.166
11930,11930,Me Levante Dando Nota,5Dh2sCdh7El1aTbZzX5z6A,Haraca Kiko,0.92,0.685,0.0683
11931,11931,La Gomita,0QQbO11ji2wf2VitEQpCZL,Rochy RD,0.829,0.846,0.0565
11932,11932,Marry Yourself,1VA0QtG2DXGF4k6fYz70PE,Atomic Rose,0.506,0.532,0.297
11933,11933,A Simple Place,72BYCZqKsLAisPElpeU0W4,Atomic Rose,0.642,0.539,0.126
11934,11934,La Dosis Perfecta,5bymCzswBkt0deeD1hlTIq,Panteon Rococo,0.674,0.771,0.0464
11935,11935,Sera que nunca le sucedio,0Q2rV3z0CfWEIaqBDzbq1Z,Escucha!,0.677,0.789,0.401
11936,11936,Hot Box - Remix,3QfBKLuueqcPvvZPpOKYY9,"Mesita, C.R.O, Big Soto",0.804,0.544,0.461
11937,11937,cardigan,4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,0.613,0.581,0.537
11938,11938,the 1,0Jlcvv8IykzHaSmj49uNW8,Taylor Swift,0.777,0.357,0.757
11939,11939,exile (feat. Bon Iver),4pvb0WLRcMtbPGmtejJJ6y,Taylor Swift,0.298,0.38,0.778
11940,11940,the last great american dynasty,2Eeur20xVqfUoM3Q7EFPFt,Taylor Swift,0.686,0.662,0.467
11941,11941,my tears ricochet,1MgV7FIyNxIG7WzMRJV5HC,Taylor Swift,0.456,0.263,0.806
11942,11942,august,3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,0.532,0.623,0.538
11943,11943,mirrorball,0ZNU020wNYvgW84iljPkPP,Taylor Swift,0.553,0.413,0.687
11944,11944,seven,6KJqZcs9XDgVck7Lg9QOTC,Taylor Swift,0.596,0.488,0.9
11945,11945,invisible string,6VsvKPJ4xjVNKpI8VVZ3SV,Taylor Swift,0.653,0.452,0.838
11946,11946,this is me trying,7kt9e9LFSpN1zQtYEl19o1,Taylor Swift,0.515,0.476,0.314
11947,11947,illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,Taylor Swift,0.559,0.31,0.881
11948,11948,betty,5kI4eCXXzyuIUXjQra0Cxi,Taylor Swift,0.593,0.377,0.6
11949,11949,mad woman,2QDyYdZyhlP2fp79KZX8Bi,Taylor Swift,0.592,0.699,0.655
11950,11950,epiphany,08fa9LFcFBTcilB3iq2e2A,Taylor Swift,0.354,0.267,0.731
11951,11951,peace,7MbT4I8qGntX4fMdqMQgke,Taylor Swift,0.647,0.272,0.918
11952,11952,hoax,6MWoRt97mnSTXZhu3ggi9C,Taylor Swift,0.662,0.181,0.966
11953,11953,Perfect,5jbDih9bLGmI8ycUKkN5XA,Logic,0.769,0.829,0.00948
11954,11954,Lion King On Ice,1ZvBVbsaNqHEP6ymXaPGlj,J. Cole,0.732,0.663,0.0819
11955,11955,GO (feat. Juice WRLD),2rPHUAeUPbNgTmK18FPTiZ,The Kid LAROI,0.487,0.74,0.157
11956,11956,Party Girl,3IJYUaN3tx04S4TYyZHKoP,StaySolidRocky,0.73,0.439,0.747
11957,11957,UN DIA (ONE DAY) (Feat. Tainy),0EhpEsp4L0oRGM0vmeaN5e,"J Balvin, Dua Lipa, Bad Bunny",0.571,0.693,0.00536
11958,11958,Nobody's Love,3kwgqoBqTwoAH4nT29TYrq,Maroon 5,0.486,0.567,0.31
11959,11959,Hit My Line,24FR8mXTaiGZPrxnkf1kcP,Logic,0.62,0.786,0.143
11960,11960,GP4,1OmmCrliFMIWzNke437KHE,Logic,0.809,0.684,0.282
11961,11961,No Pressure Intro,41hwbZ1yF705MxJ7H9bwEu,Logic,0.794,0.845,0.372
11962,11962,RELENTLESS (feat. Lil Uzi Vert),6nDSLDomNqfet6w0r1GHAz,Gunna,0.881,0.517,0.0115
11963,11963,Burn The Hoods,34PhB0kHT00utubP3aTau8,Ski Mask The Slump God,0.871,0.715,0.196
11964,11964,TELL ME WHY,3jlxX3VXPiY3lvBBbppQD3,The Kid LAROI,0.6,0.723,0.109
11965,11965,Soul Food II,7e0nXDIIa6hFqI4HmuanLP,Logic,0.457,0.909,0.13
11966,11966,WRONG (feat. Lil Mosey),1EWkw4Fa6IlnsAihLUlFFM,The Kid LAROI,0.389,0.768,0.038
11967,11967,man i is,0ERnYArznxdTBEIj1VSta8,Logic,0.754,0.778,0.365
11968,11968,Celebration,1zjSuvvLpPoJwnywiFIX7E,Logic,0.44,0.968,0.00534
11969,11969,Open Mic\\Aquarius III,4L6QpiLxCLok9wZfFIdiqF,Logic,0.751,0.916,0.169
11970,11970,DadBod,2Wf2u3sZ8rR1sdiBuSbeR0,Logic,0.81,0.708,0.71
